"# Sensor Name: internal_sensor, Pin: 9, InfluxDB Org: thz_lab, InfluxDB Bucket: sensor_data"
date,time,temperature,humidity
2025-04-22,11:08:16,21.2,48.4
2025-04-22,11:08:46,21.2,48.4
2025-04-22,11:09:16,21.2,48.3
2025-04-22,11:09:46,21.2,48.3
2025-04-22,11:10:16,21.2,48.4
2025-04-22,11:10:46,21.2,48.4
2025-04-22,11:11:16,21.2,48.4
2025-04-22,11:11:46,21.2,48.4
2025-04-22,11:12:16,21.2,48.4
2025-04-22,11:12:46,21.2,48.4
2025-04-22,11:13:16,21.2,48.4
2025-04-22,11:13:46,21.2,48.3
2025-04-22,11:14:16,21.2,48.4
2025-04-22,11:14:46,21.2,48.4
2025-04-22,11:15:16,21.2,48.4
2025-04-22,11:15:46,21.2,48.4
2025-04-22,11:16:16,21.2,48.4
2025-04-22,11:16:46,21.2,48.4
2025-04-22,11:17:16,21.2,48.4
2025-04-22,11:17:46,21.2,48.4
2025-04-22,11:18:16,21.2,48.5
2025-04-22,11:18:46,21.2,48.4
2025-04-22,11:19:16,21.2,48.5
2025-04-22,11:19:46,21.2,48.5
2025-04-22,11:20:16,21.2,48.5
2025-04-22,11:20:46,21.2,48.5
2025-04-22,11:21:16,21.2,48.6
2025-04-22,11:21:46,21.2,48.5
2025-04-22,11:22:16,21.2,48.5
2025-04-22,11:22:46,21.2,48.5
2025-04-22,11:23:19,21.2,48.5
2025-04-22,11:23:46,21.2,48.5
2025-04-22,11:24:16,21.2,48.6
2025-04-22,11:24:46,21.2,48.6
2025-04-22,11:25:16,21.2,48.6
2025-04-22,11:25:46,21.2,48.6
2025-04-22,11:26:16,21.2,48.6
2025-04-22,11:26:46,21.2,48.6
2025-04-22,11:27:16,21.2,48.7
2025-04-22,11:27:46,21.2,48.7
2025-04-22,11:28:19,21.2,48.7
2025-04-22,11:28:49,21.2,48.7
2025-04-22,11:29:16,21.2,48.7
2025-04-22,11:29:46,21.2,48.7
2025-04-22,11:30:16,21.2,48.7
2025-04-22,11:30:46,21.2,48.7
2025-04-22,11:31:16,21.2,48.7
2025-04-22,11:31:46,21.2,48.7
2025-04-22,11:32:16,21.2,48.8
2025-04-22,11:32:46,21.2,48.8
2025-04-22,11:33:16,21.2,48.8
2025-04-22,11:33:46,21.2,48.8
2025-04-22,11:34:16,21.2,48.8
2025-04-22,11:34:46,21.2,48.9
2025-04-22,11:35:16,21.2,48.9
2025-04-22,11:35:49,21.2,48.9
2025-04-22,11:36:19,21.2,48.9
2025-04-22,11:36:46,21.2,48.9
2025-04-22,11:37:16,21.2,48.9
2025-04-22,11:37:46,21.2,48.9
2025-04-22,11:38:19,21.2,49.0
2025-04-22,11:38:46,21.2,49.0
2025-04-22,11:39:16,21.2,49.0
2025-04-22,11:39:46,21.2,49.0
2025-04-22,11:40:16,21.2,49.0
2025-04-22,11:40:46,21.2,49.0
2025-04-22,11:41:16,21.2,49.1
2025-04-22,11:41:46,21.2,49.1
2025-04-22,11:42:16,21.2,49.2
2025-04-22,11:42:46,21.2,49.2
2025-04-22,11:43:16,21.2,49.3
2025-04-22,11:43:46,21.2,49.3
2025-04-22,11:44:16,21.2,49.3
2025-04-22,11:44:46,21.2,49.4
2025-04-22,11:45:16,21.3,49.4
2025-04-22,11:45:46,21.3,49.4
2025-04-22,11:46:16,21.3,49.4
2025-04-22,11:46:46,21.2,49.5
2025-04-22,11:47:16,21.2,49.5
2025-04-22,11:47:46,21.3,49.5
2025-04-22,11:48:16,21.2,49.5
2025-04-22,11:48:46,21.3,49.5
2025-04-22,11:49:16,21.3,49.6
2025-04-22,11:49:46,21.3,49.6
2025-04-22,11:50:16,21.3,49.6
2025-04-22,11:50:51,21.3,49.6
2025-04-22,11:51:16,21.3,49.6
2025-04-22,11:51:46,21.3,49.7
2025-04-22,11:52:16,21.3,49.7
2025-04-22,11:52:46,21.3,49.8
2025-04-22,11:53:16,21.3,49.8
2025-04-22,11:53:46,21.3,49.8
2025-04-22,11:54:16,21.3,49.9
2025-04-22,11:54:46,21.3,49.9
2025-04-22,11:55:16,21.3,49.9
2025-04-22,11:55:46,21.3,49.9
2025-04-22,11:56:16,21.3,50.0
2025-04-22,11:56:46,21.3,50.1
2025-04-22,11:57:16,21.3,50.1
2025-04-22,11:57:46,21.3,50.1
2025-04-22,11:58:16,21.3,50.2
2025-04-22,11:58:46,21.3,50.2
2025-04-22,11:59:16,21.3,50.2
2025-04-22,11:59:46,21.3,50.2
2025-04-22,12:00:16,21.3,50.2
2025-04-22,12:00:46,21.3,50.2
2025-04-22,12:01:16,21.3,50.2
2025-04-22,12:01:46,21.3,50.2
2025-04-22,12:02:16,21.3,50.3
2025-04-22,12:02:46,21.3,50.3
2025-04-22,12:03:16,21.3,50.3
2025-04-22,12:03:46,21.3,50.3
2025-04-22,12:04:16,21.3,50.3
2025-04-22,12:04:46,21.3,50.3
2025-04-22,12:05:16,21.3,50.3
2025-04-22,12:05:49,21.3,50.3
2025-04-22,12:06:16,21.3,50.3
2025-04-22,12:06:46,21.3,50.3
2025-04-22,12:07:16,21.3,50.3
2025-04-22,12:07:46,21.3,50.4
2025-04-22,12:08:16,21.3,50.4
2025-04-22,12:08:46,21.3,50.4
2025-04-22,12:09:16,21.3,50.5
2025-04-22,12:09:46,21.3,50.5
2025-04-22,12:10:16,21.3,50.5
2025-04-22,12:10:46,21.3,50.5
2025-04-22,12:11:16,21.3,50.6
2025-04-22,12:11:46,21.3,50.6
2025-04-22,12:12:16,21.4,50.7
2025-04-22,12:12:46,21.4,50.7
2025-04-22,12:13:16,21.4,50.7
2025-04-22,12:13:46,21.3,50.7
2025-04-22,12:14:16,21.4,50.7
2025-04-22,12:14:46,21.3,50.7
2025-04-22,12:15:16,21.4,50.7
2025-04-22,12:15:46,21.3,50.7
2025-04-22,12:16:16,21.4,50.7
2025-04-22,12:16:46,21.4,50.8
2025-04-22,12:17:16,21.4,50.8
2025-04-22,12:17:46,21.4,50.8
2025-04-22,12:18:16,21.4,50.8
2025-04-22,12:18:46,21.4,50.9
2025-04-22,12:19:16,21.4,50.9
2025-04-22,12:19:46,21.4,50.9
2025-04-22,12:20:16,21.4,50.9
2025-04-22,12:20:46,21.4,51.0
2025-04-22,12:21:16,21.4,50.9
2025-04-22,12:21:46,21.4,50.9
2025-04-22,12:22:16,21.4,51.0
2025-04-22,12:22:46,21.4,51.0
2025-04-22,12:23:16,21.4,51.1
2025-04-22,12:23:46,21.4,51.1
2025-04-22,12:24:16,21.4,51.2
2025-04-22,12:24:46,21.4,51.2
