"# Sensor Name: internal_sensor, Pin: 4, InfluxDB Org: thz_lab, InfluxDB Bucket: sensor_data"
date,time,temperature,humidity
2025-03-21,00:00:27,23.5,46.4
2025-03-21,00:01:27,23.5,46.5
2025-03-21,00:02:27,23.5,46.5
2025-03-21,00:03:27,23.6,46.5
2025-03-21,00:04:27,23.5,46.5
2025-03-21,00:05:27,23.5,46.6
2025-03-21,00:06:27,23.6,46.7
2025-03-21,00:07:27,23.6,46.6
2025-03-21,00:08:27,23.6,46.5
2025-03-21,00:09:27,23.6,46.5
2025-03-21,00:10:27,23.6,46.7
2025-03-21,00:11:27,23.5,46.7
2025-03-21,00:12:27,23.5,46.7
2025-03-21,00:13:27,23.5,46.7
2025-03-21,00:14:27,23.5,46.6
2025-03-21,00:15:27,23.5,46.6
2025-03-21,00:16:27,23.5,46.5
2025-03-21,00:17:27,23.5,46.5
2025-03-21,00:18:27,23.5,46.6
2025-03-21,00:19:27,23.5,46.5
2025-03-21,08:56:38,26.8,42.3
2025-03-21,08:57:38,27.2,41.7
2025-03-21,08:58:38,26.7,41.7
2025-03-21,08:59:38,26.1,42.4
2025-03-21,09:00:38,25.7,43.3
2025-03-21,09:01:38,25.6,43.4
2025-03-21,09:02:38,25.5,43.7
2025-03-21,09:03:38,25.4,43.5
2025-03-21,09:04:38,25.4,43.6
2025-03-21,09:05:38,25.3,44.3
2025-03-21,09:06:38,25.3,44.0
2025-03-21,09:07:38,25.2,43.8
2025-03-21,09:08:38,25.1,44.0
2025-03-21,09:09:38,25.0,44.2
2025-03-21,09:10:38,25.0,44.1
2025-03-21,09:11:38,24.9,44.1
2025-03-21,09:12:38,24.8,44.3
2025-03-21,09:13:38,24.8,44.4
2025-03-21,09:14:38,24.7,44.4
2025-03-21,09:15:38,24.7,44.5
2025-03-21,09:16:38,24.7,44.4
2025-03-21,09:17:38,24.7,44.5
2025-03-21,09:18:38,24.6,44.4
2025-03-21,09:19:38,24.6,44.5
2025-03-21,09:20:38,24.6,44.4
2025-03-21,09:21:38,24.6,44.4
2025-03-21,09:22:38,24.6,44.4
2025-03-21,09:23:38,24.6,44.5
2025-03-21,09:24:38,24.7,44.7
2025-03-21,09:25:38,24.8,44.2
2025-03-21,09:26:38,24.9,45.0
2025-03-21,09:27:38,25.0,44.6
2025-03-21,09:28:38,25.1,44.4
2025-03-21,09:29:38,25.2,44.3
2025-03-21,09:30:38,25.2,44.2
2025-03-21,09:31:38,25.3,44.2
2025-03-21,09:32:38,25.3,44.0
2025-03-21,09:33:38,25.4,43.9
2025-03-21,09:34:38,25.4,43.9
2025-03-21,09:35:38,25.4,43.9
2025-03-21,09:36:38,25.4,43.8
2025-03-21,09:37:38,25.5,43.7
2025-03-21,09:38:38,25.5,43.7
2025-03-21,09:39:38,25.5,43.5
2025-03-21,09:40:38,25.6,43.6
2025-03-21,09:41:38,25.5,43.5
2025-03-21,09:42:38,25.6,43.4
2025-03-21,09:43:38,25.6,43.5
2025-03-21,09:44:38,25.6,43.3
2025-03-21,09:45:38,25.6,43.2
2025-03-21,09:46:38,25.6,43.4
2025-03-21,09:47:38,25.6,43.3
2025-03-21,09:48:38,25.6,43.3
2025-03-21,09:49:38,25.5,43.0
2025-03-21,09:50:38,25.4,43.1
2025-03-21,09:51:38,25.2,43.3
2025-03-21,09:52:38,25.1,42.6
2025-03-21,09:53:38,25.0,41.8
2025-03-21,09:54:38,25.0,42.6
2025-03-21,09:55:38,25.0,43.1
2025-03-21,09:56:38,25.0,43.3
2025-03-21,09:57:38,25.0,43.5
2025-03-21,09:58:38,24.9,43.6
2025-03-21,09:59:38,24.9,43.6
2025-03-21,10:00:38,24.9,43.6
2025-03-21,10:01:38,24.8,43.6
2025-03-21,10:02:38,24.8,43.6
2025-03-21,10:03:38,24.7,43.7
2025-03-21,10:04:38,24.8,43.6
2025-03-21,10:05:38,24.8,43.4
2025-03-21,10:06:38,24.8,43.5
2025-03-21,10:07:38,24.7,43.5
2025-03-21,10:08:38,24.7,43.6
2025-03-21,10:09:38,24.7,43.6
2025-03-21,10:10:38,24.7,43.6
2025-03-21,10:11:38,24.7,43.6
2025-03-21,10:12:38,24.7,43.6
2025-03-21,10:13:38,24.7,43.6
2025-03-21,10:14:38,24.7,43.5
2025-03-21,10:15:38,24.7,43.6
2025-03-21,10:16:38,24.7,43.6
2025-03-21,10:17:38,24.8,43.9
2025-03-21,10:18:38,24.8,43.6
2025-03-21,10:19:38,24.9,43.3
2025-03-21,10:20:38,24.9,43.3
2025-03-21,10:21:38,24.9,43.3
