"# Sensor Name: internal_sensor, Pin: 4, InfluxDB Org: thz_lab, InfluxDB Bucket: sensor_data"
date,time,temperature,humidity
2025-02-24,00:00:51,22.1,32.6
2025-02-24,00:01:51,22.2,32.6
2025-02-24,00:02:51,22.3,32.7
2025-02-24,00:03:51,22.3,32.1
2025-02-24,00:04:51,22.3,32.1
2025-02-24,00:05:51,22.3,32.3
2025-02-24,00:06:56,22.4,32.8
2025-02-24,00:07:54,22.4,32.8
2025-02-24,00:08:54,22.5,32.8
2025-02-24,00:09:51,22.5,32.9
2025-02-24,00:10:51,22.5,33.0
2025-02-24,00:11:51,22.5,32.8
2025-02-24,00:12:54,22.5,31.5
2025-02-24,00:13:53,22.6,31.7
2025-02-24,00:14:56,22.6,31.6
2025-02-24,00:15:51,22.6,32.8
2025-02-24,00:16:51,22.6,32.8
2025-02-24,00:17:56,22.7,32.8
2025-02-24,00:18:54,22.7,31.5
2025-02-24,00:19:53,22.7,31.5
2025-02-24,00:20:51,22.7,32.7
2025-02-24,00:21:51,22.7,31.5
2025-02-24,00:22:54,22.7,31.4
2025-02-24,00:23:54,22.8,33.0
2025-02-24,00:24:54,22.8,31.4
2025-02-24,00:25:54,22.8,32.8
2025-02-24,00:26:54,22.8,31.3
2025-02-24,00:27:51,22.8,32.5
2025-02-24,00:28:51,22.8,32.5
2025-02-24,00:29:51,22.8,32.5
2025-02-24,00:30:51,22.8,32.4
2025-02-24,00:31:51,22.8,32.5
2025-02-24,00:32:51,22.8,32.5
2025-02-24,00:33:51,22.8,32.5
2025-02-24,00:34:51,22.8,32.7
2025-02-24,00:35:51,22.8,32.8
2025-02-24,00:36:51,22.8,32.7
2025-02-24,00:37:51,22.8,32.8
2025-02-24,00:38:54,22.8,31.7
2025-02-24,00:39:54,22.8,31.7
2025-02-24,00:40:51,22.8,33.0
2025-02-24,00:41:51,22.8,31.8
2025-02-24,00:42:51,22.7,32.9
2025-02-24,00:43:51,22.7,33.0
2025-02-24,00:44:51,22.7,33.0
2025-02-24,00:45:51,22.7,33.8
2025-02-24,00:46:51,22.6,33.2
2025-02-24,00:47:51,22.6,33.4
2025-02-24,00:48:51,22.6,33.3
2025-02-24,00:49:51,22.6,33.2
2025-02-24,00:50:51,22.6,33.1
2025-02-24,00:51:51,22.6,33.1
2025-02-24,00:52:53,22.7,32.1
2025-02-24,00:53:51,22.7,33.3
2025-02-24,00:54:51,22.7,33.2
2025-02-24,00:55:51,22.7,33.4
2025-02-24,00:56:51,22.7,33.2
2025-02-24,00:57:51,22.7,33.6
2025-02-24,00:58:51,22.7,32.1
2025-02-24,00:59:53,22.6,33.3
2025-02-24,01:00:51,22.6,33.2
2025-02-24,01:01:51,22.7,33.6
2025-02-24,01:02:51,22.7,33.6
2025-02-24,01:03:51,22.6,33.6
2025-02-24,01:04:54,22.6,33.6
2025-02-24,01:05:51,22.6,33.5
2025-02-24,01:06:51,22.6,33.6
2025-02-24,01:07:51,22.6,33.6
2025-02-24,01:08:51,22.6,34.1
2025-02-24,01:09:51,22.6,33.8
2025-02-24,01:10:51,22.6,33.7
2025-02-24,01:11:51,22.6,33.7
2025-02-24,01:12:54,22.7,32.5
2025-02-24,01:13:56,22.9,32.3
2025-02-24,01:14:51,22.9,33.5
2025-02-24,01:15:54,23.0,33.2
2025-02-24,01:16:54,23.0,33.3
2025-02-24,01:17:51,23.0,33.3
2025-02-24,01:18:51,22.9,33.3
2025-02-24,01:19:51,22.8,33.4
2025-02-24,01:20:51,22.7,33.5
2025-02-24,01:21:51,22.7,33.7
2025-02-24,01:22:51,22.7,33.7
2025-02-24,01:23:51,22.7,34.1
2025-02-24,01:24:54,22.7,33.8
2025-02-24,01:25:51,22.7,33.8
2025-02-24,01:26:51,22.7,34.3
2025-02-24,01:27:51,22.7,33.9
2025-02-24,01:28:51,22.7,32.6
2025-02-24,01:29:51,22.7,33.9
2025-02-24,01:30:51,22.7,33.7
2025-02-24,01:31:51,22.6,33.6
2025-02-24,01:32:51,22.6,33.8
2025-02-24,01:33:51,22.6,33.9
2025-02-24,01:34:51,22.5,33.8
2025-02-24,01:35:51,22.5,33.8
2025-02-24,01:36:51,22.6,34.3
2025-02-24,01:37:56,22.5,32.9
2025-02-24,01:38:56,22.6,34.0
2025-02-24,01:39:51,22.6,34.0
2025-02-24,01:40:53,22.6,34.3
2025-02-24,01:41:51,22.6,34.1
2025-02-24,01:42:51,22.6,34.2
2025-02-24,01:43:51,22.5,34.1
2025-02-24,01:44:51,22.5,34.1
2025-02-24,01:45:51,22.5,34.2
2025-02-24,01:46:51,22.5,34.3
2025-02-24,01:47:51,22.5,34.3
2025-02-24,01:48:51,22.5,34.5
2025-02-24,01:49:51,22.5,34.4
2025-02-24,01:50:54,22.6,34.6
2025-02-24,01:51:54,22.6,33.3
2025-02-24,01:52:54,22.6,34.4
2025-02-24,01:53:51,22.6,34.4
2025-02-24,01:54:51,22.6,34.5
2025-02-24,01:55:51,22.6,34.3
2025-02-24,01:56:51,22.6,34.3
2025-02-24,01:57:51,22.6,34.3
2025-02-24,01:58:51,22.6,34.2
2025-02-24,01:59:51,22.6,34.2
2025-02-24,02:00:54,22.6,34.2
2025-02-24,02:01:54,22.6,34.2
2025-02-24,02:02:51,22.6,34.1
2025-02-24,02:03:54,22.6,34.0
2025-02-24,02:04:53,22.6,32.8
2025-02-24,02:05:51,22.6,34.0
2025-02-24,02:06:51,22.6,34.1
2025-02-24,02:07:51,22.6,34.1
2025-02-24,02:08:51,22.6,34.1
2025-02-24,02:09:51,22.6,34.1
2025-02-24,02:10:51,22.6,34.0
2025-02-24,02:11:51,22.5,33.9
2025-02-24,02:12:51,22.5,34.1
