"# Sensor Name: external_sensor, Pin: 10, InfluxDB Org: thz_lab, InfluxDB Bucket: sensor_data"
date,time,temperature,humidity
2025-05-07,00:00:16,21.2,34.4
2025-05-07,00:00:46,21.2,34.3
2025-05-07,00:01:16,21.3,34.3
2025-05-07,00:01:46,21.3,34.3
2025-05-07,00:02:16,21.3,34.3
2025-05-07,00:02:46,21.3,34.2
2025-05-07,00:03:16,21.4,34.2
2025-05-07,00:03:46,21.5,34.1
2025-05-07,00:04:16,21.5,34.0
2025-05-07,00:04:46,21.5,34.1
2025-05-07,00:05:16,21.5,34.0
2025-05-07,00:05:46,21.5,34.0
2025-05-07,00:06:16,21.4,34.0
2025-05-07,00:06:46,21.4,34.1
2025-05-07,00:07:16,21.4,34.1
2025-05-07,00:07:46,21.5,34.0
2025-05-07,00:08:16,21.5,34.1
2025-05-07,00:08:46,21.5,34.0
2025-05-07,00:09:16,21.5,33.9
2025-05-07,00:09:46,21.5,34.0
2025-05-07,00:10:16,21.5,33.9
2025-05-07,00:10:46,21.5,34.0
2025-05-07,00:11:16,21.4,34.0
2025-05-07,00:11:46,21.4,34.1
2025-05-07,00:12:16,21.4,34.1
2025-05-07,00:12:46,21.4,34.1
2025-05-07,00:13:16,21.4,34.1
2025-05-07,00:13:46,21.4,34.1
2025-05-07,00:14:16,21.5,34.0
2025-05-07,00:14:46,21.5,34.0
2025-05-07,00:15:16,21.6,33.9
2025-05-07,00:15:46,21.6,33.8
2025-05-07,00:16:16,21.5,33.9
2025-05-07,00:16:49,21.4,34.1
2025-05-07,00:17:16,21.5,34.0
2025-05-07,00:17:46,21.5,34.0
2025-05-07,00:18:16,21.5,34.1
2025-05-07,00:18:46,21.5,34.0
2025-05-07,00:19:16,21.5,34.0
2025-05-07,00:19:46,21.5,34.0
2025-05-07,00:20:16,21.4,34.0
2025-05-07,00:20:46,21.4,34.1
2025-05-07,00:21:16,21.4,34.1
2025-05-07,00:21:46,21.4,34.1
2025-05-07,00:22:16,21.4,34.1
2025-05-07,00:22:46,21.4,34.1
2025-05-07,00:23:16,21.4,34.1
2025-05-07,00:23:46,21.4,34.1
2025-05-07,00:24:16,21.5,34.1
2025-05-07,00:24:46,21.5,34.0
2025-05-07,00:25:16,21.5,34.0
2025-05-07,00:25:46,21.5,34.0
2025-05-07,00:26:16,21.5,34.0
2025-05-07,00:26:46,21.5,33.9
2025-05-07,00:27:16,21.5,33.9
2025-05-07,00:27:46,21.5,33.9
2025-05-07,00:28:16,21.5,33.9
2025-05-07,00:28:46,21.6,33.9
2025-05-07,00:29:16,21.6,33.9
2025-05-07,00:29:46,21.6,33.8
2025-05-07,00:30:16,21.7,33.8
2025-05-07,00:30:46,21.7,33.7
2025-05-07,00:31:16,21.7,33.8
2025-05-07,00:31:46,21.6,33.8
2025-05-07,00:32:16,21.6,33.8
2025-05-07,00:32:46,21.6,33.8
2025-05-07,00:33:16,21.6,33.8
2025-05-07,00:33:46,21.6,33.8
2025-05-07,00:34:16,21.7,33.8
2025-05-07,00:34:46,21.7,33.8
2025-05-07,00:35:16,21.6,33.8
2025-05-07,00:35:46,21.6,33.8
2025-05-07,00:36:16,21.5,33.9
2025-05-07,00:36:46,21.5,33.9
2025-05-07,00:37:16,21.5,34.0
2025-05-07,00:37:46,21.5,33.9
2025-05-07,00:38:16,21.5,33.9
2025-05-07,00:38:46,21.6,33.9
2025-05-07,00:39:16,21.7,33.7
2025-05-07,00:39:46,21.7,33.8
2025-05-07,00:40:16,21.7,33.7
2025-05-07,00:40:46,21.6,33.8
2025-05-07,00:41:16,21.7,33.8
2025-05-07,00:41:46,21.6,33.8
2025-05-07,00:42:16,21.7,33.8
2025-05-07,00:42:46,21.7,33.8
2025-05-07,00:43:16,21.7,33.7
2025-05-07,00:43:46,21.7,33.7
2025-05-07,00:44:16,21.7,33.7
2025-05-07,00:44:46,21.7,33.7
2025-05-07,00:45:16,21.7,33.7
2025-05-07,00:45:46,21.7,33.7
2025-05-07,00:46:16,21.7,33.8
2025-05-07,00:46:46,21.7,33.8
2025-05-07,00:47:16,21.7,33.7
2025-05-07,00:47:46,21.7,33.7
2025-05-07,00:48:16,21.7,33.7
2025-05-07,00:48:46,21.7,33.8
2025-05-07,00:49:16,21.7,33.7
2025-05-07,00:49:46,21.7,33.7
2025-05-07,00:50:16,21.7,33.7
2025-05-07,00:50:46,21.7,33.7
2025-05-07,00:51:16,21.6,33.8
2025-05-07,00:51:46,21.5,33.9
2025-05-07,00:52:16,21.5,33.9
2025-05-07,00:52:46,21.5,33.9
2025-05-07,00:53:16,21.5,33.9
2025-05-07,00:53:46,21.5,34.0
2025-05-07,00:54:16,21.6,33.9
2025-05-07,00:54:46,21.6,33.9
2025-05-07,00:55:16,21.6,33.8
2025-05-07,00:55:46,21.7,33.7
2025-05-07,00:56:16,21.6,33.8
2025-05-07,00:56:46,21.6,33.8
2025-05-07,00:57:16,21.7,33.7
2025-05-07,00:57:46,21.7,33.7
2025-05-07,00:58:16,21.7,33.7
2025-05-07,00:58:46,21.7,33.6
2025-05-07,00:59:16,21.7,33.7
2025-05-07,00:59:49,21.7,33.6
2025-05-07,01:00:16,21.8,33.6
2025-05-07,01:00:46,21.7,33.7
2025-05-07,01:01:16,21.7,33.7
2025-05-07,01:01:46,21.6,33.8
2025-05-07,01:02:16,21.6,33.8
2025-05-07,01:02:46,21.5,33.9
2025-05-07,01:03:16,21.5,33.9
2025-05-07,01:03:49,21.6,33.9
2025-05-07,01:04:16,21.6,33.8
2025-05-07,01:04:46,21.6,33.8
2025-05-07,01:05:16,21.7,33.8
2025-05-07,01:05:46,21.7,33.7
2025-05-07,01:06:16,21.7,33.6
2025-05-07,01:06:49,21.8,33.6
2025-05-07,01:07:16,21.8,33.6
2025-05-07,01:07:46,21.8,33.6
2025-05-07,01:08:16,21.8,33.6
2025-05-07,01:08:46,21.8,33.6
2025-05-07,01:09:16,21.8,33.6
2025-05-07,01:09:46,21.8,33.5
2025-05-07,01:10:16,21.8,33.5
2025-05-07,01:10:46,21.7,33.6
2025-05-07,01:11:16,21.6,33.7
2025-05-07,01:11:46,21.6,33.8
2025-05-07,01:12:16,21.6,33.7
2025-05-07,01:12:46,21.6,33.7
2025-05-07,01:13:16,21.6,33.7
2025-05-07,01:13:46,21.6,33.8
2025-05-07,01:14:16,21.6,33.7
2025-05-07,01:14:46,21.6,33.7
2025-05-07,01:15:16,21.6,33.7
2025-05-07,01:15:46,21.6,33.8
2025-05-07,01:16:16,21.6,33.8
2025-05-07,01:16:46,21.6,33.7
2025-05-07,01:17:16,21.6,33.7
2025-05-07,01:17:46,21.7,33.7
2025-05-07,01:18:16,21.7,33.7
2025-05-07,01:18:46,21.7,33.7
2025-05-07,01:19:16,21.7,33.6
2025-05-07,01:19:46,21.8,33.6
2025-05-07,01:20:16,21.8,33.5
2025-05-07,01:20:46,21.7,33.5
